rt_gs_2,rt_gs_3,rt_gs_4,rt_gs_5,rt_gs_6,rt_gs_7,rt_gs_8,rt_gs_9,rt_gs_10,rt_gs_11,rt_gs_12,rt_gs_13,rt_gs_14,rt_gs_15,rt_gs_16,rt_gs_17,rt_gs_18,rt_gs_19,rt_gs_20,rt_total,gs_1,gs_2,gs_3,gs_4,gs_5,gs_6,gs_7,gs_8,gs_9,gs_10,gs_11,gs_12,gs_13,gs_14,gs_15,gs_16,gs_17,gs_18,gs_19,gs_20,sum_score,gender,home_computer,state,age
38,36,9,15,22,61,18,38,13,28,10,43,9,5,11,9,6,62,8,441,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Female,Yes,NC,26
21,16,10,18,21,89,14,52,16,24,14,64,10,5,9,23,8,7,7,428,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,17,Female,No,Michigan,45
18,18,10,11,20,47,22,30,20,29,23,42,16,7,11,39,10,15,8,396,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,15,Female,Yes,Florida,24
93,178,12,54,21,65,43,27,33,13,8,38,11,14,52,69,55,48,11,845,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,12,Male,Yes,United States,29
27,32,16,20,20,58,17,81,18,20,17,48,15,7,13,33,11,17,8,478,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,16,Male,Yes,Washington State,34
10,9,9,18,11,5,9,25,16,8,17,13,19,5,6,8,5,9,7,209,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,13,Male,Yes,Malverne NY,26
78,15,10,34,45,95,10,159,9,10,10,29,6,4,10,9,7,10,5,555,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,18,Female,Yes,Washington DC,29
17,34,11,8,12,36,15,66,11,13,16,23,35,5,10,20,6,7,7,352,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Female,No,MN,44
34,85,21,16,47,93,53,44,18,45,13,71,10,5,7,24,8,16,8,618,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,18,Female,Yes,Pennsylvania,31
25,35,16,18,21,61,24,957,33,81,16,50,24,7,10,20,9,14,9,1430,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,17,Female,No,California,62
31,39,13,10,28,73,12,44,28,131,28,129,15,6,18,12,11,18,8,654,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,19,Female,No,Oregon,41
70,21,35,41,15,35,14,33,13,20,26,26,9,6,9,13,18,11,6,421,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,17,Female,No,Virginia,54
48,24,14,17,23,95,28,84,18,27,21,78,24,7,12,17,8,15,8,568,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Male,Yes,Michigan,46
22,40,16,20,21,60,19,60,20,49,13,51,16,8,11,33,13,35,11,518,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,17,Female,No,Colorado,37
67,73,16,18,130,209,45,160,49,36,47,108,25,8,13,38,13,25,7,1087,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,16,Male,Yes,Texas,34
18,53,16,12,16,62,21,43,17,46,13,36,14,6,9,30,10,15,8,445,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,19,Male,Yes,Florida,29
41,29,16,11,80,46,32,69,14,26,19,128,9,7,31,82,6,19,8,673,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,19,Male,Yes,Florida,30
24,48,20,17,26,102,25,54,20,23,18,38,25,7,12,47,11,13,11,541,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,16,Female,No,California,53
22,25,22,65,18,99,103,88,57,29,35,51,26,8,8,21,105,13,18,813,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,18,Female,No,texas,30
10,48,7,8,12,61,15,10,17,27,27,27,38,5,4,4,19,7,5,351,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,10,Male,Yes,dothan,25
50,37,32,17,31,114,48,125,44,87,36,159,31,9,44,49,17,27,11,968,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,17,Female,No,Colorado,35
18,14,10,12,12,43,8,33,10,20,13,29,9,7,12,16,7,8,13,294,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,19,Male,Yes,Nebraska,38
24,28,20,21,28,20,20,50,30,19,17,28,59,9,13,18,11,23,11,449,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,13,Male,Yes,Texas,27
16,11,8,11,8,29,10,37,16,29,24,73,8,5,6,13,6,8,5,323,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Female,Yes,Washington State,28
12,13,12,24,12,13,13,7,12,13,20,10,8,13,8,9,6,9,6,220,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,13,Female,Yes,Oregon,28
24,41,15,40,28,2025,16,72,24,241,63,72,27,15,7,16,10,35,23,2794,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,19,Female,Yes,Texas,34
24,23,11,10,16,53,15,44,45,32,18,61,14,6,16,17,9,9,6,429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Male,Yes,Texas,54
31,22,77,21,19,95,20,71,23,33,22,50,14,6,13,16,12,24,9,578,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,19,Female,Yes,Louisiana,30
25,20,9,14,17,37,11,44,15,20,14,37,28,7,10,10,8,13,8,347,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,17,Female,No,California,48
127,35,25,35,33,55,31,71,21,116,53,47,25,11,20,24,12,22,12,775,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,17,Female,No,Kentucky,35
11,14,10,11,10,218,13,32,12,24,10,25,8,5,10,16,6,7,5,447,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,18,Female,Yes,Kansas,30
3,5,4,4,3,4,3,4,3,2,4,3,4,5,9,4,6,3,5,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4,Female,Yes,fl,32
20,1185,5,16,9,11,17,23,147,14,4,13,7,6,8,5,9,5,8,1512,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,9,Female,Yes,usa,30
35,10,8,9,10,185,8,10,64,11,9,7,7,137,7,14,5,7,6,549,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,16,Male,Yes,Georgia,45
39,19,12,22,21,45,12,54,13,27,18,32,10,7,12,20,8,13,14,398,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Male,Yes,NC,47
23,21,11,10,15,29,10,40,12,23,11,19,13,5,10,10,10,8,6,286,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,19,Female,No,california,48
29,127,10,37,41,35,11,52,9,58,12,45,9,3,12,19,10,31,62,612,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,17,Female,Yes,Arkansas,36
20,23,14,14,14,45,12,39,11,34,16,25,8,5,8,29,7,8,5,337,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,19,Male,Yes,Florida,20
32,20,29,21,24,72,20,74,21,40,29,79,26,8,25,20,16,16,11,583,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,17,Female,No,"virginia, u.s.a.",55
18,13,16,21,16,16,22,36,26,11,11,36,10,5,7,11,6,16,9,306,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,12,Male,Yes,Florida,34
18,23,30,18,9,7,10,11,43,7,9,5,15,4,11,6,7,9,6,248,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,12,Male,Yes,-,31
27,23,16,11,13,41,20,28,11,27,13,27,13,6,8,10,6,9,8,317,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,17,Female,Yes,Kentucky,35
23,46,15,95,15,221,56,138,54,91,218,87,11,6,11,131,9,13,7,1247,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,18,Female,Yes,ohio,30
34,18,13,11,17,66,29,44,18,30,24,47,11,6,16,48,7,13,7,459,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Female,Yes,"Missouri, United States",28
38,35,13,17,49,51,17,96,37,46,20,55,23,9,18,69,11,40,13,657,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,18,Female,No,Texas,70
12,13,16,17,8,6,9,4,14,6,12,23,16,5,9,22,5,7,4,208,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,11,Female,Yes,"Mustang, OK",27
27,20,8,9,12,33,9,31,14,16,10,37,10,4,10,8,7,10,5,280,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,19,Male,Yes,Illinois,33
40,104,17,59,60,54,41,69,23,45,32,49,15,9,16,50,13,156,26,878,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,14,Female,No,IN,38
23,35,9,19,21,69,15,53,13,27,15,39,9,7,8,30,8,9,6,415,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,Female,No,Arizona,53
110,44,106,57,101,250,131,230,48,180,66,155,20,15,27,24,16,20,21,1621,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Male,Yes,Michigan,24
31,41,41,92,21,60,23,73,23,35,18,47,52,10,11,23,13,11,11,636,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,13,Female,No,Massachusetts,54
50,25,10,13,34,109,15,66,20,23,14,154,10,6,12,21,9,15,5,611,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,18,Male,Yes,Utah,37
28,28,15,12,31,57,30,41,9,41,14,39,11,5,23,19,6,21,5,435,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,Male,Yes,"New York, United States",43
23,62,13,12,17,43,18,72,37,27,35,56,20,6,10,129,10,20,8,618,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Female,No,Iowa,57
25,17,12,10,23,42,14,45,19,24,16,36,9,18,10,16,7,12,14,369,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,Male,Yes,Texas,23
31,24,14,6,11,29,17,26,25,25,11,24,20,20,7,8,6,8,4,316,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,17,Female,Yes,"LAKE MARY, FL",33
20,23,8,12,14,38,12,37,13,17,19,34,17,21,37,22,62,8,27,441,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,Male,No,"PA, USA",42
46,41,16,14,44,75,23,96,22,85,38,83,24,9,13,36,16,14,11,706,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Male,No,Michigan USA,50
11,98,13,28,33,36,59,51,33,46,15,13,6,11,7,9,20,8,6,503,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,Female,Yes,Texas,32
32,46,10,10,22,33,25,35,22,21,13,44,10,5,7,10,6,8,5,364,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,16,Male,Yes,"Wheeling, West V,irginia United States",30
10,12,10,7,15,19,15,24,13,9,16,6,6,5,6,6,8,9,7,203,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,17,Male,No,Florida,25
18,22,8,20,21,38,14,42,8,24,12,34,11,5,9,206,7,8,12,519,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Female,Yes,"Waterford, MI",29
81,24,14,20,18,53,14,46,22,42,43,59,19,6,10,22,267,8,6,774,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,17,Male,Yes,Kentucky,27
38,30,25,19,32,53,14,52,28,30,20,51,16,11,20,34,14,13,10,510,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,19,Male,No,california usa,50
50,12,8,7,11,25,15,2747,16,14,10,26,8,6,6,10,6,42,8,3027,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,18,Female,Yes,LA,28
6,10,7,7,6,6,7,10,6,5,10,32,8,4,7,7,6,10,6,160,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,19,Female,Yes,CA,28
39,43,39,37,30,43,29,41,30,29,22,21,21,19,103,54,36,64,27,727,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,14,Female,Yes,kentucky,32
18,4,6,11,10,26,8,32,11,13,5,9,5,12,4,36,11,8,12,241,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,16,Male,No,WI,35
245,57,8,7,15,54,11,90,10,18,121,33,7,4,38,14,7,13,7,759,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,19,Male,Yes,New York,31
52,34,12,15,19,39,22,38,14,38,19,35,21,9,12,12,13,14,8,426,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,15,Female,Yes,IL,35
22,22,32,15,8,29,17,50,38,10,13,27,12,7,10,15,12,14,13,366,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,12,Female,Yes,St.Pete Florida,30
41,22,20,23,20,69,27,50,28,50,18,45,17,10,16,30,17,18,13,534,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,14,Female,No,United States,41
18,81,9,61,30,44,16,79,13,45,11,115,13,8,9,30,9,10,10,611,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,19,Female,Yes,New York,27
38,26,112,26,20,46,24,41,29,22,26,56,17,12,14,31,14,23,14,591,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,19,Female,No,Illinois,49
40,22,31,20,25,79,79,78,26,44,31,36,16,8,13,30,22,14,10,624,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,12,Female,No,mo,58
14,13,5,9,14,41,8,25,11,22,9,26,7,5,7,9,6,5,6,242,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,Female,Yes,New Hampshire,24
29,24,15,56,12,74,14,69,29,35,34,103,13,6,12,48,7,43,18,641,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Female,Yes,New York,33
23,14,11,10,22,37,11,53,14,58,14,44,8,7,10,13,10,18,11,388,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,Male,No,Florida,47
18,23,17,18,27,53,12,44,21,34,31,31,28,9,11,14,30,11,9,441,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,18,Female,No,DILLSBURG PA,35
36,26,14,30,12,57,17,66,13,36,12,43,17,4,7,15,6,10,5,426,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,18,Female,Yes,Kentucky,30
32,20,18,17,17,71,13,45,17,65,12,43,10,5,9,13,7,11,7,432,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Female,Yes,Connecticut,28
10,13,10,11,19,11,8,17,13,11,7,7,7,9,6,7,12,10,5,193,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,17,Female,Yes,Maryland,29
45,33,20,19,35,74,49,75,25,62,25,90,39,11,30,40,15,15,16,718,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,17,Male,No,New Hampshire,69
22,29,37,13,26,42,14,54,21,21,20,44,13,6,10,17,11,11,7,418,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,18,Female,Yes,Pennsylvania,23
29,25,11,16,24,36,15,46,21,40,15,57,20,8,8,19,8,15,7,420,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,19,Female,Yes,ga/us,27
33,38,13,18,19,874,16,499,19,84,21,85,8,11,10,30,15,110,12,1915,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,18,Male,Yes,US,33
43,54,33,15,23,77,29,56,21,33,17,39,20,9,12,17,16,15,8,537,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,15,Female,Yes,Ohio,32
32,42,22,15,64,69,17,104,45,45,22,92,29,11,12,33,9,14,8,685,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,19,Female,Yes,Michigan,44
8,4,12,8,9,13,24,13,9,8,22,155,9,6,9,16,8,12,7,352,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,12,Female,No,ohio,40
33,22,30,14,25,58,12,55,17,34,11,59,20,4,12,15,6,17,7,451,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,18,Male,Yes,Georgia,33
33,34,89,15,38,43,69,57,35,37,126,57,14,5,8,28,8,9,5,710,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,16,Male,Yes,WA,23
26,39,19,17,45,55,16,75,18,33,19,48,17,10,12,29,9,17,12,516,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,18,Female,Yes,New York,35
24,16,9,15,14,25,20,45,12,18,12,75,10,5,7,14,8,11,5,345,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,18,Female,No,"Missouri, USA",37
58,30,22,17,45,91,19,63,31,47,29,191,22,9,16,73,10,136,10,919,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,18,Female,Yes,California,28
157,131,24,23,30,82,23,74,23,54,52,95,28,11,16,30,16,37,12,918,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,13,Female,No,Virginia,58
41,43,20,20,57,45,14,166,78,32,21,68,10,7,10,13,8,67,16,736,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,17,Female,No,Waynesboro VA,53
189,30,19,14,248,279,13,31,7,16,11,29,9,6,7,10,8,9,5,940,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,Male,Yes,"Ohio, USA",35
16,22,6,6,12,25,11,30,10,12,8,31,10,3,7,11,4,12,5,241,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Male,Yes,South Carolina USA,42
33,134,24,13,27,277,31,86,72,30,237,177,29,27,15,34,11,50,40,1347,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,16,Male,Yes,Washington,24
51,25,13,8,43,43,14,17,11,45,11,17,13,8,18,41,242,136,105,861,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,15,Male,Yes,California,29
23,20,10,9,10,154,12,40,10,18,17,36,6,6,21,13,6,8,5,424,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,Male,Yes,Arizona,38
15,10,25,8,9,26,21,20,7,16,6,20,16,6,15,34,9,8,5,276,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,9,Male,Yes,Georgia,22
28,21,17,10,48,38,17,97,16,42,29,47,20,17,20,28,17,29,13,554,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Male,Yes,"Troy, Montana",25
33,38,20,74,28,60,19,62,22,40,18,62,15,7,14,21,14,32,14,593,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,Male,Yes,Indiana,31
15,11,7,6,10,27,6,27,10,13,8,17,6,4,5,8,4,5,11,200,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,18,Male,Yes,South Dakota,38
58,51,61,27,23,61,61,79,33,38,19,48,14,6,13,36,13,25,8,674,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,15,Female,No,Colorado,50
22,22,12,8,16,61,17,56,20,32,23,37,17,9,21,20,14,19,8,434,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,19,Female,Yes,Florida,22
28,46,19,13,11,60,22,35,92,6,13,22,13,9,28,19,9,34,8,487,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,13,Male,Yes,Illinois,24
30,62,19,42,28,78,28,62,23,32,20,78,17,14,23,30,17,22,23,648,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Male,No,Illinois,47
34,35,13,28,27,60,13,49,35,20,29,36,12,7,10,20,9,18,7,462,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,17,Female,No,West Virginia,40
24,29,10,16,16,57,18,77,14,38,15,71,28,4,11,22,9,10,7,476,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,18,Male,Yes,Pennsylvania,32
23,7,18,15,11,10,15,29,32,27,15,25,11,7,9,17,9,19,6,305,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,14,Male,Yes,"Missouri, USA",21
61,29,21,9,21,77,12,81,21,27,11,41,10,5,7,15,9,14,7,478,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,19,Male,Yes,Connecticut,27
30,22,82,27,35,11,113,45,30,17,32,31,61,5,7,9,20,10,21,608,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,15,Female,Yes,Texas,29
27,28,13,19,27,58,27,62,17,40,15,68,16,9,12,20,12,17,10,497,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,17,Male,No,California,38
28,30,15,21,37,54,18,116,21,34,48,139,17,6,56,64,10,22,7,743,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,19,Female,No,California,54
36,35,24,10,26,65,12,91,16,21,35,63,26,6,9,16,16,13,6,526,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,Male,No,MI and TN,58
24,26,15,21,29,42,27,60,16,34,20,39,12,12,32,34,10,19,7,479,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,17,Female,No,Illinois,45
34,37,12,28,24,57,20,52,26,35,17,45,16,7,16,33,9,21,7,496,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,18,Male,No,Houston Texas,52
22,23,22,10,29,56,9,70,41,33,23,52,15,4,12,10,7,10,10,458,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,19,Female,No,Ohio,38
24,28,13,16,21,44,20,36,24,16,17,35,16,15,16,19,12,13,16,401,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,16,Female,No,Minnesota USA,40
19,96,23,22,14,34,23,30,25,13,162,34,35,6,54,16,27,11,12,656,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,Male,Yes,Wisconsin,29
30,31,13,12,82,89,11,47,21,18,12,48,20,6,9,29,10,8,8,504,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,19,Male,No,connecticut usa,62
7,6,46,19,19,36,10,9,14,10,25,30,9,4,12,9,6,10,4,285,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,15,Female,No,NH,73
16,15,10,9,12,33,12,34,18,19,15,37,20,5,7,12,6,12,6,298,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,18,Female,Yes,Georgia,34
5,5,6,5,5,7,5,12,8,7,6,4,4,4,5,6,6,6,5,111,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,16,Female,Yes,USA,31
54,60,21,106,22,87,41,67,17,55,21,59,27,11,17,25,63,27,12,792,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,9,Male,Yes,Illinois,34
59,29,9,7,19,27,11,39,22,19,12,42,9,5,13,23,5,38,6,394,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,Male,Yes,Arizona,26
62,27,19,47,39,124,68,66,20,49,15,77,15,9,10,19,7,13,10,696,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,16,Female,Yes,California,44
25,23,17,19,27,57,19,53,16,22,21,34,14,8,13,15,9,16,10,418,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,16,Male,Yes,Montana,38
28,21,13,13,17,66,7,253,11,518,17,35,19,5,11,17,9,15,7,1082,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,16,Female,Yes,"Cabot, Arkansas",28
26,32,16,19,17,80,16,104,29,25,52,57,32,10,18,46,17,34,9,639,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,17,Female,No,California,53
22,23,17,20,19,44,20,76,25,20,17,42,20,10,19,24,12,18,10,458,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,19,Female,Yes,Maryland,36
12,16,6,9,10,31,9,38,8,10,63,25,5,4,5,8,5,6,6,276,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Female,Yes,New York,24
42,43,42,39,31,68,17,93,25,23,40,65,19,7,18,29,16,18,10,645,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,18,Female,No,MN,50
21,28,28,12,18,36,12,52,15,25,17,103,8,8,10,20,19,13,6,451,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,16,Male,No,"Springfield, MA",42
74,12,44,26,14,41,59,40,25,19,32,46,6,4,8,9,7,8,6,480,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Male,Yes,Texas,23
33,31,19,14,21,38,29,80,12,32,19,39,27,7,10,14,7,14,14,460,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,18,Male,No,Illinois,39
5,6,3,10,10,25,7,17,11,20,6,21,7,4,9,9,20,10,4,204,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,10,Male,Yes,Florida,24
23,31,19,21,26,46,16,44,16,44,31,33,15,9,13,21,13,17,15,453,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,17,Female,No,Richmond VA,33
12,9,5,4,6,28,8,21,6,16,7,28,5,4,12,8,3,7,3,192,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,17,Female,No,VA,20
28,87,16,18,70,88,17,100,14,36,18,54,20,8,11,33,12,21,10,661,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,18,Female,Yes,"Michigan, United States",26
31,51,26,36,29,95,88,107,31,43,65,136,75,16,22,39,24,33,38,985,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,15,Male,Yes,INDIANA,30
